log2FoldChange padj pval genes gene_type
331 -0.816504428242199 0.000899842296501011 2.36690641749972e-05 FAM162A downregulated
332 -0.414246969596323 0.000899842296501011 2.3698825223655e-05 RNF167 downregulated
333 -0.555758007789564 0.000904313507811174 2.39008884039032e-05 PEF1 downregulated
334 -0.450666519866397 0.000927509444612194 2.46854538197608e-05 MRPL20 downregulated
335 -0.563193564730907 0.000927509444612194 2.46868919439501e-05 VPS25 downregulated
336 -0.741388137567806 0.000929134346939064 2.47734511000394e-05 COQ10B downregulated
337 -0.961317832192938 0.000941044575248118 2.5178743587956e-05 SUCLA2 downregulated
338 -0.807440394767822 0.000941434685469225 2.53051467629314e-05 ZNF442 downregulated
339 -0.677934488221876 0.000941434685469225 2.53208322153425e-05 MAP1LC3A downregulated
340 -0.570194679635579 0.000942812557486994 2.54699436394877e-05 ZCCHC17 downregulated
341 -0.795026166692189 0.000942812557486994 2.54422391946739e-05 POLR2B downregulated
342 -0.808670499272206 0.000942812557486994 2.55336827436696e-05 ACTR10 downregulated
343 -0.543190686855664 0.000943563018246978 2.56042495828427e-05 OGFOD1 downregulated
344 -0.593679500155957 0.000951221317861452 2.5938771777791e-05 SCFD2 downregulated
345 -1.12673331597719 0.000955897914948775 2.61108552724552e-05 MCUB downregulated
346 -1.16728558687388 0.000956750754298496 2.61787485560629e-05 HSD17B8 downregulated
347 -0.458066440408807 0.000958012001002108 2.6257915284074e-05 BTF3 downregulated
348 -0.505479734237804 0.000961261630864574 2.64365991800726e-05 SUPT16H downregulated
349 -0.636012060700359 0.000961319737386974 2.64830077283225e-05 TMEM169 downregulated
350 -0.596507450918303 0.00097175286764332 2.68157226329579e-05 PLAA downregulated
351 -1.01657289716301 0.000977350697442098 2.70157536746918e-05 SQLE downregulated
352 -0.497678857156072 0.00098261747139704 2.73198344480998e-05 HAX1 downregulated
353 -0.666241096101659 0.00098261747139704 2.73903532324351e-05 IFT52 downregulated
354 -0.567395252757443 0.000987824491389672 2.75815443221187e-05 RPA2 downregulated
355 -0.615560902084757 0.0009886240983742 2.79725366015541e-05 TMEM167B downregulated
356 -0.679280632228447 0.0009886240983742 2.78269252675728e-05 LIAS downregulated
357 -0.630395446275977 0.0009886240983742 2.7947350747672e-05 TSG101 downregulated
358 -0.782419751968248 0.0009886240983742 2.77987211305254e-05 CLTC downregulated
359 -0.573634727978774 0.0009886240983742 2.79605710788614e-05 C19orf70 downregulated
360 -0.515689433848626 0.0009886240983742 2.78787096596333e-05 CSNK2A1 downregulated
361 -1.04399964607024 0.000989869559442209 2.81423120779259e-05 BNIP3L downregulated
362 -0.881028057715939 0.000991022045125026 2.82713602580765e-05 SEH1L downregulated
363 -1.74902683362623 0.00100211644996082 2.87279922027643e-05 NKX2-8 downregulated
364 -0.536658157579093 0.00100857498918572 2.896015444639e-05 BCKDHA downregulated
365 -0.74381548698963 0.00102123973427068 2.93714126716549e-05 NSUN3 downregulated
366 -0.5163208074912 0.00102366975879551 2.95367352209212e-05 GRPEL1 downregulated
367 -0.68705296044214 0.00102366975879551 2.95350393435366e-05 C1QBP downregulated
368 -0.738827892611127 0.00103747897882108 2.99835438805327e-05 ZNF596 downregulated
369 -0.741992163809445 0.00105348832526456 3.05444338001472e-05 MMADHC downregulated
370 -0.773745336723712 0.00105583301658039 3.06616309760678e-05 CHMP2B downregulated
371 -1.11272787354615 0.00105934735897939 3.08130681957367e-05 SCAMP1-AS1 downregulated
372 -0.50066668424227 0.00106584408294682 3.11844452899395e-05 EMC3 downregulated
373 -0.652943342735105 0.00106584408294682 3.12504511338065e-05 COPS7A downregulated
374 -0.616072073162018 0.00106761940775747 3.13522690014081e-05 PTCD2 downregulated
375 -1.73643892405231 0.00108347883487588 3.18685099895903e-05 GPD1 downregulated
376 -0.414162385373572 0.0010867844276287 3.20670555488261e-05 GANAB downregulated
377 -0.524419201379811 0.00109022060298209 3.22192636130446e-05 ZRANB3 downregulated
378 -0.422822858357181 0.00110638866621865 3.28517960369777e-05 EIF3K downregulated
379 -1.0300513950473 0.00111394704560767 3.31919835957941e-05 RAP1GDS1 downregulated
380 -0.846103779940248 0.00111563522400648 3.34309608092256e-05 COPS4 downregulated
381 -0.551533871547091 0.00111563522400648 3.33593817092165e-05 CINP downregulated
382 -0.384865238208886 0.00112883855831663 3.38941708030271e-05 EMC1 downregulated
383 -0.590366131060683 0.0011330464877054 3.41186794880758e-05 ASH2L downregulated
384 -1.21265566077168 0.00114062963717816 3.44001946233287e-05 KDM4D downregulated
385 -1.1029571693918 0.00116402717515622 3.52223246262133e-05 DCTN1-AS1 downregulated
386 -0.354599346504279 0.00116402717515622 3.51953142092313e-05 C6orf89 downregulated
387 -0.425803816750197 0.00116866907908608 3.54637379613592e-05 RGP1 downregulated
388 -0.447734773019353 0.0011702122086865 3.55651125746328e-05 SF3B5 downregulated
389 -0.705688806853713 0.00117152338316986 3.57971443321053e-05 SMPD1 downregulated
390 -1.2237678246175 0.0011753050749412 3.60567534610541e-05 ZMYND12 downregulated
391 -0.812239762041179 0.0011753050749412 3.61033908724306e-05 PAPSS1 downregulated
392 -0.691276022182947 0.0011753050749412 3.59961464220692e-05 RNMT downregulated
393 -0.624286566846428 0.00118009607856969 3.64439379840769e-05 PSMB5 downregulated
394 -0.876429229226474 0.00118034973356802 3.65334556047716e-05 SKP1P2 downregulated
395 -0.513597669088516 0.00118608118971206 3.69580289519609e-05 UROD downregulated
396 -0.352739136977126 0.00118608118971206 3.68968656513549e-05 UBE2H downregulated
397 -1.25829577124357 0.00118608118971206 3.69872892330847e-05 FAM86B3P downregulated
398 -0.489827051870349 0.00118929108701253 3.71982622190559e-05 COPS6 downregulated
399 -0.747953685463168 0.00118929108701253 3.71858836994442e-05 CPD downregulated
400 -0.486370626944202 0.00118959890276395 3.72633413815026e-05 ADD1 downregulated
401 -0.524853117574562 0.00119970041757048 3.76356864319646e-05 VPS33B downregulated
402 -2.43663218729059 0.00121251319274086 3.82071933199469e-05 KRT5 downregulated
403 -0.633039204020885 0.00121251319274086 3.81535422530983e-05 RDH11 downregulated
404 -0.670191858144996 0.0012246556293719 3.87610670928785e-05 RTN4IP1 downregulated
405 -0.381571208136555 0.00122897998469387 3.89552225605666e-05 PIGS downregulated
406 -0.616453706551753 0.00125266422876108 3.97643378448841e-05 SNRPD1 downregulated
407 -0.995084461022885 0.00125519663803988 4.00202535971323e-05 DNAJC6 downregulated
408 -1.03158892462369 0.00126001225894094 4.04674612599779e-05 PCCB downregulated
409 -0.552247787395402 0.00126998088171825 4.09940046244875e-05 DNAJC18 downregulated
410 -0.747964011142893 0.00126998088171825 4.08955351418948e-05 SUMF2 downregulated
411 -0.374021047121655 0.00127354774204435 4.15069500876537e-05 SF3A3 downregulated
412 -0.799284643915425 0.00127354774204435 4.1539654663065e-05 DHCR24 downregulated
413 -0.685228294671791 0.00127354774204435 4.13920039002089e-05 BPGM downregulated
414 -1.93581282839254 0.00127354774204435 4.14467279116912e-05 CRH downregulated
415 -1.27217969613535 0.00127354774204435 4.15551866606555e-05 SDSL downregulated
416 -0.437399172557607 0.00127357586590961 4.17342019174221e-05 COQ7 downregulated
417 -0.932525682051562 0.00127416251267872 4.1915364980413e-05 NDFIP2 downregulated
418 -0.810494648282164 0.00127416251267872 4.19189707168221e-05 GSKIP downregulated
419 -1.32905211411308 0.00127528791478728 4.20280872490844e-05 LANCL1 downregulated
420 -0.828725167263467 0.00127531507339996 4.20884292158288e-05 ERH downregulated
421 -0.878750237793939 0.00127675016640646 4.21953045253428e-05 SERINC1 downregulated
422 -0.570223446238341 0.00128376576862461 4.24870039492599e-05 SMU1 downregulated
423 -1.2162041256301 0.00128452230535168 4.25719181049293e-05 TMEM128 downregulated
424 -0.526585471703196 0.00130038042641239 4.3158106726594e-05 CYB5R1 downregulated
425 -0.769157617812162 0.00130770297968392 4.34620903610046e-05 RPA3 downregulated
426 -0.788754212110878 0.00131304800329944 4.37621461967605e-05 ORC3 downregulated
427 -0.997004153652611 0.00131800890745726 4.39889235882812e-05 POTEF downregulated
428 -0.379915961104681 0.00131904428993857 4.40849650811522e-05 USP10 downregulated
429 -0.777767559078009 0.00131994955110975 4.4176748132979e-05 MCM2 downregulated
430 -0.367796949327384 0.00132134689507452 4.42851077965124e-05 DAP3 downregulated
431 -0.55729578825242 0.00133260476691884 4.49108864253168e-05 AHCY downregulated
432 -0.690903807676354 0.0013412074753735 4.53220608707933e-05 NRAS downregulated
433 -0.480771048035056 0.0013412074753735 4.55148437593853e-05 SLC25A44 downregulated
434 -0.552460460027115 0.0013412074753735 4.53421444593279e-05 PSMC3 downregulated
435 -0.647006323516463 0.0013412074753735 4.54403845636579e-05 NDUFA9 downregulated
436 -0.464479427701241 0.00134375963969399 4.58167368198006e-05 RFC2 downregulated
437 -0.513052390097139 0.00134375963969399 4.60384717836704e-05 SLC25A11 downregulated
438 -0.799875417973788 0.00134375963969399 4.59542795419982e-05 TBCB downregulated
439 -1.00573333406447 0.00135355047734042 4.64370088716052e-05 LOC441086 downregulated
440 -0.452286516118797 0.00135450562277364 4.65329158618455e-05 SEC13 downregulated
441 -0.762240282444814 0.00136381431519749 4.71069970429003e-05 BCAS2 downregulated
442 -0.608904209879129 0.00136381431519749 4.70639321155137e-05 RANBP1 downregulated
443 -0.788343796127646 0.0013643259794433 4.71882662912846e-05 AKAP6 downregulated
444 -0.595953815702253 0.00137611347541157 4.76601087135039e-05 SUCLG1 downregulated
445 -0.368988575661165 0.00139338391213365 4.85160597668122e-05 SSR2 downregulated
446 -0.963918291338934 0.00139338391213365 4.84956275838842e-05 SGMS1-AS1 downregulated
447 -0.692632554753742 0.00139338391213365 4.85180525970186e-05 MTCH2 downregulated
448 -0.613273359201298 0.00139631345647921 4.86851473195566e-05 APBB1 downregulated
449 -0.561306447527557 0.00140146305085597 4.89300249424847e-05 BECN1 downregulated
450 -0.7451462926977 0.00141163643819965 4.93510151796829e-05 COPS3 downregulated
451 -0.282218955821671 0.00141650001818456 4.96531027676684e-05 SF3A1 downregulated
452 -0.519634142145312 0.00141860396484182 4.97929793281074e-05 NDUFA2 downregulated
453 -0.50698882145035 0.00142007105431039 4.99768631895e-05 ATXN10 downregulated
454 -0.455859133493678 0.00142690351886762 5.04168585886196e-05 ACTR1A downregulated
455 -0.845268373217525 0.00143230604553958 5.09415705377661e-05 FAM174A downregulated
456 -0.540651359250779 0.00144219942730261 5.13606657558009e-05 STOML2 downregulated
457 -0.439662130002742 0.0014450611905202 5.15299403695498e-05 YME1L1 downregulated
458 -0.567080476602377 0.00144819833681957 5.17093145948719e-05 FBXO38 downregulated
459 -0.463774722844978 0.00145542540619611 5.20589343211317e-05 ZC4H2 downregulated
460 -0.502989524477026 0.00145542540619611 5.2194707269162e-05 UBL7 downregulated
461 -0.391959572188367 0.00145542540619611 5.22111129238542e-05 ELAC2 downregulated
462 -0.622352852540282 0.00145911361832586 5.2439127382149e-05 COPS5 downregulated
463 -0.71720585319802 0.00146442331278855 5.26982145841029e-05 SNHG15 downregulated
464 -0.774237755395613 0.00148605452186405 5.36151680381659e-05 TTC30A downregulated
465 -0.857165271326892 0.00148796475973661 5.37534465480758e-05 PPP2CA downregulated
466 -0.639037683973358 0.00150570651113636 5.4464562189056e-05 SARS downregulated
467 -0.709190287621057 0.00153760929938408 5.59769199095217e-05 GLOD4 downregulated
468 -0.582548946404251 0.00157552868150314 5.75777041112413e-05 HGSNAT downregulated
469 -0.862361489046724 0.00158810998929259 5.81115154801047e-05 C5orf22 downregulated
470 -0.489544167777915 0.00158954706287489 5.82381947242651e-05 NDUFA1 downregulated
471 -1.37407252765513 0.00159073913880166 5.83560202413138e-05 RPH3A downregulated
472 -0.614837723396188 0.0016374720771922 6.0449756862336e-05 SPAG7 downregulated
473 -0.575545820733306 0.00164325442498803 6.10744355632676e-05 RIOK2 downregulated
474 -0.641772675692094 0.00164325442498803 6.07991474195066e-05 RRAGA downregulated
475 -0.684878054010141 0.00164325442498803 6.08293783853213e-05 PSMD13 downregulated
476 -0.429730913351992 0.00164325442498803 6.10408136188114e-05 MYL6 downregulated
477 -0.735830313896078 0.00165048381866806 6.14709630874833e-05 OPA1 downregulated
478 -0.970020643406241 0.00165983182615508 6.18964928412838e-05 ATL1 downregulated
479 -0.595342649968237 0.00166157192856543 6.20388344185386e-05 KLHL42 downregulated
480 -0.601757891719631 0.00166415011219042 6.22126690894849e-05 MPP2 downregulated
481 -0.474148456136323 0.00167405002429108 6.28168680163298e-05 RAB7A downregulated
482 -0.937388484125242 0.00167405002429108 6.27622345420128e-05 VBP1 downregulated
483 -0.460926715119363 0.00167429744515491 6.31383318477751e-05 CYC1 downregulated
484 -0.545410444428644 0.00167429744515491 6.30578561227078e-05 TCEAL8 downregulated
485 -0.627303124111653 0.00167429744515491 6.29801964661379e-05 TMED2 downregulated
486 -0.677572900125949 0.00167443589761064 6.32216043007791e-05 CCDC113 downregulated
487 -0.654741028457328 0.0016817696057001 6.37336824422777e-05 EID1 downregulated
488 -0.768387585214079 0.0016817696057001 6.36571665472342e-05 NUDT21 downregulated
489 -0.441554157177462 0.00168326344776919 6.40887972912905e-05 C6orf120 downregulated
490 -0.651723326340889 0.00168326344776919 6.40580026422293e-05 ESD downregulated
491 -0.650608730120719 0.0016951354114915 6.47143011239239e-05 MRPL28 downregulated
492 -0.683243853276986 0.00170735773889657 6.54196644466033e-05 PYCR2 downregulated
493 -0.81914742768792 0.00170735773889657 6.5353660744584e-05 GHITM downregulated
494 -0.688110552429545 0.00171294473790689 6.5873276873779e-05 WASHC3 downregulated
495 -0.473940116817559 0.00171307017678433 6.60465890609603e-05 WDR46 downregulated
496 -0.676017566779173 0.00171307017678433 6.6197509744754e-05 TIMM23 downregulated
497 -0.652974314694127 0.0017240012055882 6.68114903375329e-05 MIPEP downregulated
498 -0.538742711258578 0.0017240012055882 6.6860998603896e-05 BBS4 downregulated
499 -0.770788469105942 0.00172935433207516 6.71492172944861e-05 PTS downregulated
500 -0.824552593613881 0.00173287139594132 6.73665568552212e-05 TRUB1 downregulated
501 -0.618883387841297 0.00174341169358973 6.79388512488236e-05 RBM42 downregulated
502 -0.640780813828722 0.00175853153548035 6.8610026345828e-05 TXNDC9 downregulated
503 -0.584630176144503 0.00176264125513821 6.90029360586304e-05 CNBP downregulated
504 -0.458299524700636 0.00176264125513821 6.89730234195155e-05 PAICS downregulated
505 -1.24199535195222 0.00176264125513821 6.90168579833167e-05 CBX3P2 downregulated
506 -0.767127456243806 0.00177663032154551 6.97302349667327e-05 NIFK downregulated
507 -0.712990225553312 0.00177785146295197 6.98610349726618e-05 MTMR7 downregulated
508 -0.620472049185907 0.00178596462948931 7.03463437243493e-05 RAD17 downregulated
509 -1.02193876938008 0.00178596462948931 7.03392940149586e-05 PTP4A1 downregulated
510 -0.850749511403175 0.00179646851610795 7.08438150667659e-05 LTN1 downregulated
511 -0.544138448471899 0.00180337101867052 7.12000770434872e-05 SAR1A downregulated
512 -0.5191442880558 0.00180512022968453 7.14374248357884e-05 SNRPD3 downregulated
513 -0.841452298562208 0.00181058745281297 7.18225852954757e-05 AASDHPPT downregulated
514 -1.21865015377741 0.00181163284737379 7.21173939149405e-05 PLK4 downregulated
515 -0.502375111727632 0.00181554794910069 7.23578751913992e-05 MRPL58 downregulated
516 -0.567339530524983 0.00184457578658448 7.40306601523905e-05 GABARAPL2 downregulated
517 -0.601168687429491 0.00185078134231795 7.44522583517639e-05 TIMM17B downregulated
518 -0.475017711365048 0.00185882359850229 7.49490706523322e-05 EAF1 downregulated
519 -0.360705079355325 0.001866003782866 7.54125427560163e-05 RNF34 downregulated
520 -0.468921182852742 0.00186900153548993 7.57079352230808e-05 MRPL51 downregulated
521 -0.577912831919315 0.00186900153548993 7.56238113155214e-05 NSMCE1 downregulated
522 -0.540556753369644 0.00189291355905579 7.67647786500042e-05 PUF60 downregulated
523 -1.08651014375389 0.00190752236417434 7.75350534452069e-05 ATP1B1 downregulated
524 -1.01919819222384 0.00190752236417434 7.75215846700303e-05 TMEM209 downregulated
525 -1.02923591376483 0.00191372180667449 7.79654528053653e-05 PLS3 downregulated
526 -0.635566098331956 0.00193176454790146 7.88806108218747e-05 ATP5F1 downregulated
527 -0.713602134051546 0.00193640532992008 7.92506353269858e-05 PSMA3 downregulated
