"","AZIN2_rna","SMG5_rna","HP1BP3_rna","ZBTB40_rna","NUP210L_rna","GPATCH3_rna","SNORA73B_rna","RAB42_rna","RNU11_rna","TSSK3_rna","SLFNL1_rna","FAAH_rna","DIO1_rna","SLC25A24_rna","HIPK1_rna","BNIPL_rna","S100A4_rna","PMVK_rna","IGSF8_rna","LHX4-AS1_rna","MAP10_rna","SNORA14B_rna","FH_rna","ZNF692_rna","COBLL1_rna","MDH1B_rna","NCOA1_rna","LYPD6_rna","PLA2R1_rna","KRTCAP3_rna","C2orf16_rna","DYNC2LI1_rna","EPCAM_rna","C2orf81_rna","LBX2_rna","RNU4ATAC_rna","ITGB5_rna","TFDP2_rna","XXYLT1_rna","ACAA1_rna","SPCS1_rna","NIT2_rna","EAF2_rna","FAM162A_rna","ACAD9_rna","TM4SF18_rna","NDUFB5_rna","HTR3E_rna","PPP1R2_rna","N4BP2_rna","SLAIN2_rna","USP53_rna","ABCA11P_rna","DANCR_rna","ANXA3_rna","CCNA2_rna","SIL1_rna","RNF180_rna","HMGCS1_rna","SREK1_rna","PDE4DIP","RP11.92G12.3","SMAP1","PHF20L1","ELF2","LRG_221","WBP4","RP11.505P4.7","PGM1","PKP4","CCNDBP1","WDR47","SNX7","PTTG1","DUT","SLC25A40","ATP6V1H","ACOT13","PDK1","C5orf28","OXSM","C16orf52","MLH1","LSM3","SPAG1","RP4.791C19.1","RP11.474G23.3","NDST4","ANAPC4","UTP23","MEGF10","LONP2","TIRAP","AUTS2","AGFG1","WDR11","DNAJC13","CTD.2021J15.1","RP11.527D7.1","DCAF10","ZNF669","LINC01023","LCORL","CTC.548K16.1","CCDC88A","SLC35G6","AC025166.1","METTL21B","PCK2","GPR113","MFAP1","ZC3H8","RPL36AP43","WDR43","SIK1","SRSF12","AC090952.5","MIS12","CHMP5","UBE4B"
"SLFNL1_rna",-0.107668674672192,0.706003858397128,0.635503441568141,0.798925199651001,0.764046017086482,-0.0975989824243338,0.301274912179931,0.685276840483131,0.229976542642149,0.803554960323875,0.767317336442087,-0.0582035435767989,0.735412665884115,0.0206282941880511,0.202742383482458,0.803057557177165,0.695453896169088,-0.0963645352358296,-0.230187594851691,0.785309504403279,-0.741785062415861,-0.0827015974114139,-0.791716078356744,0.787140525614426,0.241923601090379,-0.753072722386622,-0.187663110686875,-0.0337402752809848,-0.0699933720371601,0.787125639448703,-0.683405049974536,-0.788950540654949,-0.0750650828383249,-0.0496735062513118,0.772853877468968,-0.0923985877567304,0.739028559688149,0.351292903298944,-0.697541952988273,-0.0205730840986046,-0.771278667582513,-0.824062169786281,0.126764568622238,-0.815721155925731,-0.206347534283699,0.231702398622056,-0.786057851827118,0.778493907024516,-0.783555701493072,0.0692996456332658,0.00144258185947676,-0.0439376165651447,-0.702790733268249,0.202327004540077,0.233119679666446,0.773448033193016,0.156929885120182,-0.157557326484424,-0.800952399424418,0.149945122574875,0.651616514633929,0.113694363479262,0.142246722407058,0.182458569107532,0.333769569425474,0.0847915639033468,0.576809908394631,0.161370918091761,0.620425294852158,0.311671894363811,0.758242079476253,0.279960369417947,0.667592692540389,0.700134307721425,0.561078557102575,0.152992740350634,0.144965141678942,0.0148562000320297,0.683939051427363,0.167115041266283,0.193673267500187,0.827985253993833,0.307008397124668,0.16076079674177,0.686954908749706,0.617296239628374,0.0345390491582736,0.451811904411351,0.127327949917797,0.16167627383677,-0.0183674816628814,0.654270572689413,0.564820265117095,0.255116398303791,0.576744157719927,0.582884362389286,0.697319792121646,0.0596690173250354,0.619853606547868,0.531012763215671,0.285643816238062,0.0647513215547905,0.0368279555874579,0.573621244566107,-0.00326499977332552,0.623006720814675,0.660822449699176,0.586446587262235,0.574155478632151,-0.10943479948176,0.630058732281132,0.538892908128047,0.672069491613673,0.584265165050658,0.575376307291816,0.595936491434725,0.116147312687515,0.196261192584308,0.161945478152792,0.178941136850727
"FAAH_rna",0.735714868584701,0.113635367204395,0.0412813290979124,-0.0441727967079064,0.0597539273732178,0.766609974406497,-0.680925966883313,-0.0184605615704937,-0.726470662789439,-0.0608589507867041,-0.0582035435767989,0.709628909365592,-0.113629815811061,-0.597516097013825,-0.767442737940654,0.104800519373811,-0.0405084443720681,0.611800166463569,0.695974641978092,-0.224383616993657,-0.0936848539552328,-0.712864314861451,0.223706583463809,0.000324064561313647,-0.64406029135137,-0.0848247795259934,-0.713076954784249,-0.732329877755701,-0.675210857090883,-0.0859557580233128,0.156814882120137,-0.116966516847423,0.676640903172137,0.682721758938827,0.0313308428417633,-0.653062329833442,-0.221590715962492,-0.629943262814086,0.393828767475936,0.73964833953163,-0.0333958073322423,0.0968291862914788,-0.754874467128041,0.0631612419589129,0.709226456836505,-0.581454818954329,0.0824568657095761,-0.135938254255872,0.211329300253304,-0.628646050598163,-0.69691427204277,-0.670492818291152,0.132493478825591,-0.728804235910639,-0.62097198068774,-0.0815943723978556,0.6836962082101,-0.684533211971486,0.0408224520718506,-0.675405712026763,0.123684830496032,0.631066957886945,0.726402955695027,0.581007261961571,0.556844191407903,0.636196153413137,0.108888403777739,0.605569100566765,0.199206867673251,0.623632746233388,0.0935065481973218,0.554492397683414,0.02574619512824,0.178188708292782,0.170893038835283,0.643777129391841,0.575036297182922,0.631903368332646,0.167392514873254,0.601540704163628,0.712127318839914,-0.0342503574814553,0.621306357134253,0.648287932516598,0.0258853565984679,0.118609192985556,0.635806524024723,-0.140353888304898,0.641704614033983,0.54761448828305,0.586689007821437,-0.0625566940318664,-0.0380621755929987,0.645472209721519,0.0674175931398289,0.0383472988006931,0.0889261841834203,0.59423917672009,-0.341416559508442,-0.11646934633982,0.64626608450259,0.549930102279387,0.701728504010121,-0.177476558607751,0.608793783481665,0.0597456014411513,0.0584052801928259,0.0850113688372055,-0.172708467252548,0.75243782846522,-0.140050735342538,-0.0537134466647408,0.159759039073204,0.124617536512093,-0.0725728538573785,0.0700262220030973,0.522038881256496,0.560184023362228,0.643243519164141,0.662228658545693
"DIO1_rna",-0.162870183962164,0.662934691811659,0.601739260018676,0.764358730818084,0.722622063252662,-0.155816060320664,0.342727604102545,0.654033843932446,0.278573282165571,0.770135891494494,0.735412665884115,-0.113629815811061,0.709579518068546,0.0686544799662789,0.256001758847745,0.756073772129445,0.665532935341541,-0.141942090258425,-0.276272759071968,0.766175977566162,-0.69864197487039,-0.0202744598432161,-0.772220772934007,0.749487452916085,0.283189405989878,-0.710116830166301,-0.120201214142205,0.0279431331723956,-0.0112622939219921,0.75655052389691,-0.663600270441709,-0.74164315590748,-0.126979452427589,-0.103300423341722,0.733340345432154,-0.0344132766111234,0.721878238674289,0.386172719798631,-0.696502865510145,-0.0802605419582319,-0.731671050789312,-0.792613344001497,0.182624863560903,-0.781909374058929,-0.254659291040524,0.268321474518276,-0.755246775669846,0.752431298315463,-0.763435207065317,0.117552754322643,0.0585391734784226,0.0131609526301824,-0.6800642857208,0.252436848416861,0.272912468156501,0.743168977723353,0.0933470870549548,-0.0938758791645377,-0.766014209843527,0.198178796014643,0.610322820276641,0.0564952893708409,0.075862709609383,0.126078693037057,0.272138817875428,0.0285533559380752,0.54030578279898,0.103984337627949,0.574427766934184,0.245619002633532,0.714326947803145,0.221094687640083,0.633568892081827,0.652050619528131,0.520240380512572,0.0928725723322659,0.0908672856333403,-0.0376868704483408,0.637515096305952,0.109784319047275,0.126001971962147,0.791215766697697,0.241369253440573,0.0998992979369136,0.651994150536492,0.5780594431746,-0.0192650536778847,0.44172738222337,0.0686045986588352,0.109028920118829,-0.0656136277001003,0.628126780380531,0.54094312737655,0.189975525391253,0.543644887137551,0.551876119982572,0.65669254857632,0.00807329515447713,0.618228939566146,0.515183152713351,0.218978568335562,0.0165471829936739,-0.0224929201463273,0.56075910290825,-0.0530462478531431,0.588325338583181,0.624443361316741,0.551440367445685,0.560876689186821,-0.165923613896206,0.611428879327129,0.51753895818121,0.626839067663743,0.546114458867423,0.553825370625881,0.561705821575048,0.0677741927873412,0.140929591218694,0.101441126182849,0.116067079504492
"SLC25A24_rna",-0.617719460457138,-0.12230476657193,-0.0585370964990844,0.00759504808075227,-0.0789316398674773,-0.644202587375258,0.564213802255327,-0.0099037695128581,0.605355543764808,0.0215236192171681,0.0206282941880511,-0.597516097013825,0.0686544799662789,0.504171975871696,0.640993175480422,-0.118450823582879,0.00834935358661649,-0.513424240867217,-0.579576581182014,0.160391572898582,0.106776972877975,0.60549432907798,-0.159581000600524,-0.0295690809757642,0.535268818779818,0.0997097335225771,0.609580405065056,0.62012178030997,0.573201759123569,0.0433434972772959,-0.107084232736638,0.128206852723024,-0.569011560030135,-0.575095281300487,-0.0552401017152184,0.555318683752659,0.159753841742035,0.519268590220946,-0.306850141241811,-0.624284958085424,0.0569265050979412,-0.0511575696357339,0.63319986190225,-0.0230164113495857,-0.591662482969388,0.482743555253904,-0.0404264473703478,0.0859031852955624,-0.149425103638395,0.52866738273875,0.588883895368453,0.568244987307417,-0.085809593349441,0.608356604279725,0.516085362604019,0.0401668878892598,-0.583607969142964,0.5843386430542,-0.00468834356111905,0.565180912673752,-0.128773063568573,-0.537523744180587,-0.619151462550198,-0.497779283352587,-0.482991310793433,-0.540782562331178,-0.113485029018053,-0.517750798893451,-0.191433211910951,-0.538609539273555,-0.107238778324299,-0.479001261357897,-0.0466031791216597,-0.17663806160687,-0.165297473450105,-0.549727238751592,-0.491338029154681,-0.53455207792436,-0.166911837365634,-0.514560324288851,-0.60900158299996,-0.00187159014615672,-0.536470027527695,-0.553828264706176,-0.0474413884818229,-0.123206514841958,-0.538583038659991,0.101792895302877,-0.547020655812466,-0.468786771838832,-0.49510652729689,0.0285142800657022,0.0111439262103489,-0.55496045541398,-0.0784370677278012,-0.0540993125982217,-0.101100713287814,-0.504391213649061,0.265449787956774,0.0786612741204959,-0.55676747820401,-0.467136332653763,-0.594376557526908,0.128630538313066,-0.514348564041896,-0.073675505627549,-0.0739502459657083,-0.0936660428352584,0.124581310337041,-0.631785711597577,0.0949028502355992,0.0253352070010475,-0.160019304477556,-0.127054626704154,0.0399148117959568,-0.0813558140125956,-0.445479267705699,-0.480695997476554,-0.54960950014075,-0.56628570156687
"HIPK1_rna",-0.804330121858859,0.00824696237513914,0.0724829288608452,0.193574184111616,0.0763488127744967,-0.835431633682153,0.781395180232636,0.145318652134557,0.816894468073304,0.212217636927692,0.202742383482458,-0.767442737940654,0.256001758847745,0.640993175480422,0.855595642388298,0.0354615809581183,0.170697018606744,-0.670110902644416,-0.784411171247114,0.383260940588237,-0.0360826270266828,0.745060968830649,-0.383713445203851,0.143960742630959,0.731199510243176,-0.0476006750876759,0.72604515921725,0.774795774774068,0.707235843515587,0.235969737233552,-0.29252122832146,-0.0199011124978158,-0.735354434444087,-0.737184231559991,0.108274895856978,0.679508359930217,0.371797818810762,0.736195288306136,-0.547872575399262,-0.792557688923366,-0.105783964862694,-0.254337096943666,0.828263413291641,-0.216903304704166,-0.794172761063401,0.662561063786869,-0.232042642700847,0.287690309291514,-0.369017850898254,0.683114122261115,0.743477440996464,0.706981164349214,-0.270138034439055,0.814314084424349,0.704963332742856,0.228811094771472,-0.700346853341789,0.701124433771971,-0.190372909353626,0.7477649294898,-0.012440947788766,-0.652147599795538,-0.748582636307603,-0.586155715471026,-0.532647579580417,-0.662916292779783,-0.0103758195735123,-0.616215287068098,-0.0986984858352822,-0.607924318411365,0.0392898404067971,-0.540004378441542,0.0949330384608377,-0.0616709696274009,-0.0793836873787642,-0.658497592356077,-0.586661740040971,-0.671159559573905,-0.0531266170032667,-0.610866199662955,-0.723930594291417,0.188320133733827,-0.606298336459643,-0.661883949083925,0.0983343036976125,-0.0133200461840738,-0.671713563622746,0.232508736042435,-0.660992513395595,-0.554354545744787,-0.629032326662321,0.186659886903776,0.144139193840482,-0.641582970902493,0.0338380027642804,0.0659652314367641,0.0330056232775289,-0.622777664549852,0.477735831404791,0.221557331623896,-0.636832999608864,-0.574593229594689,-0.741595369952169,0.29442889359242,-0.649836872365423,0.0505009821047543,0.0588630970767201,0.0168541494745245,0.289441980593187,-0.822487835761706,0.264863403501222,0.156076981301845,-0.0471620643321417,-0.0257831282982768,0.182877786831079,0.0345745998446715,-0.535426669138665,-0.561418676320305,-0.65628722847604,-0.67341781266491
"BNIPL_rna",0.0582795293428549,0.778174989823975,0.686132013202784,0.839998070510551,0.827293854527017,0.0762576383048932,0.16067004680352,0.72507246761575,0.0740775345837555,0.841004995028598,0.803057557177165,0.104800519373811,0.756073772129445,-0.118450823582879,0.0354615809581183,0.879403135196636,0.730724018587817,0.041193523270027,-0.0814683025208471,0.783158555465835,-0.811572513648044,-0.255540587469646,-0.790136822345711,0.83791055139194,0.106159258631432,-0.821505138735918,-0.367311859587608,-0.208000155699654,-0.233165902186208,0.817620197221045,-0.690568866506632,-0.867246423798715,0.0791013496838807,0.107557122217061,0.829989950377484,-0.251809488173028,0.734553290133807,0.225889522672574,-0.649921390468371,0.1519086087918,-0.828798529683346,-0.854380436919989,-0.0424560389836782,-0.853413719836026,-0.0529788960527799,0.10999116414313,-0.817305830371864,0.796687395963035,-0.784359378591607,-0.073960000311732,-0.162229277370996,-0.204323418197521,-0.716918215378276,0.0440989391788583,0.102213760787246,0.804086580413078,0.327695285091125,-0.328559819060976,-0.842943109654704,0.000891409329068338,0.722646439569322,0.269308172653177,0.322101956341742,0.330737666200948,0.486115512499369,0.239749245109784,0.639545149316212,0.314063592706157,0.707193010432868,0.478289033837793,0.829047505681938,0.428288224071012,0.716637362916626,0.787096525645885,0.637370850164471,0.314124172424351,0.289426475283238,0.164301121499074,0.76732130400829,0.319231037355128,0.373485935265123,0.873261296707909,0.472778527615601,0.323452485070351,0.737279256603084,0.684923149202782,0.186168781840908,0.44792862169325,0.286319492340928,0.300770119226541,0.118313029027731,0.681707363610568,0.592252083303633,0.423223176070383,0.629730123971413,0.629434675280869,0.763125347021521,0.203149459744673,0.579545824751133,0.537842741204762,0.455903187353102,0.198147086380809,0.204095810726384,0.5688595066667,0.139582451897804,0.677169308183552,0.717105511224047,0.644191697538978,0.570548579225591,0.0603293150369287,0.63772624049507,0.560977115679054,0.752893557691397,0.651176662178015,0.595378451950509,0.650771483382269,0.246299078413494,0.340536054518019,0.323528098899069,0.346079554670641
"S100A4_rna",-0.0849531333891546,0.642785500878573,0.577538763446075,0.724386741646565,0.694532639045649,-0.0752768560083073,0.261633321114585,0.621678916452496,0.196127780140256,0.728299290067158,0.695453896169088,-0.0405084443720681,0.665532935341541,0.00834935358661649,0.170697018606744,0.730724018587817,0.630533440135878,-0.0768442246907955,-0.196848820169693,0.708899454008598,-0.674916340040992,-0.0874419062088459,-0.714726209526891,0.714462806831856,0.208402485654631,-0.685007885038561,-0.182715126699502,-0.0433395609915523,-0.075253394366834,0.712951293230834,-0.617577837690991,-0.718130849970601,-0.0563857572821735,-0.033233223172092,0.702033709695063,-0.0952052011948323,0.666940511259171,0.307917896513096,-0.626294293551787,-0.00583152220845074,-0.700639804460307,-0.746288375239688,0.101953090315307,-0.739302105190937,-0.17498003431028,0.200212058015212,-0.712042851719272,0.70424879881027,-0.707534245381844,0.051985984829907,-0.0107905441981544,-0.0515216720415708,-0.635595748319475,0.17099084203824,0.200812367177767,0.700612379065544,0.154309647389664,-0.154893683956571,-0.726284922050173,0.124372934897828,0.593594680918454,0.114152671111724,0.141723785685189,0.175698152534547,0.312617805339273,0.088007765375483,0.525438704049554,0.156984148751949,0.566594834257476,0.29372018756098,0.689850645693931,0.263736431920776,0.606395219241681,0.638578719360458,0.512236494432721,0.150042972041917,0.141563141814948,0.0244555935010418,0.623691463141748,0.162127926863408,0.188153827170139,0.750935710013818,0.289446919399213,0.157172055232557,0.623971974332497,0.562355363402237,0.0423887257375065,0.407655444928045,0.126712045582953,0.156255092565528,-0.00648528240552653,0.592770116685963,0.512004790065502,0.242766118736844,0.524659002842845,0.529727508059282,0.634474303731427,0.0644765333716213,0.556689557384613,0.479957704931571,0.270488465222798,0.0683202452772916,0.0456108244402594,0.517572569153673,0.00760644565726682,0.566516549867439,0.600817161681075,0.53377099049077,0.518140257117759,-0.0862658306494487,0.569448498301731,0.488199785840811,0.612785386777826,0.532478645114135,0.520986924460377,0.542124437355707,0.114486158485521,0.187864727095354,0.158159763194627,0.17391569148281
"PMVK_rna",0.637156302711297,0.0546447580065477,-0.00310520244876952,-0.0862521429441851,0.00494359395223704,0.663028873011137,-0.601918842875624,-0.0573289756165247,-0.636640221285374,-0.100835478961823,-0.0963645352358296,0.611800166463569,-0.141942090258425,-0.513424240867217,-0.670110902644416,0.041193523270027,-0.0768442246907955,0.530255271183171,0.610512629010585,-0.239899387872074,-0.0353765549441325,-0.606039285995678,0.239707078948917,-0.0473968603146023,-0.566723846531508,-0.027098277372774,-0.599864364676174,-0.625690081090446,-0.574533444496946,-0.121352719665398,0.175809237774508,-0.0524763094427328,0.58454497876004,0.58821943763433,-0.0199533800022479,-0.55419130427256,-0.234702295580669,-0.561247263053318,0.37982744198547,0.635252861491448,0.0180879420222861,0.132910262267248,-0.654735977752245,0.103545809919528,0.620427813085598,-0.512441040376882,0.118288890008985,-0.163673584278529,0.228603353647776,-0.543055877700919,-0.597463684798618,-0.572067383188556,0.156135710258661,-0.636965851830461,-0.546399936912423,-0.116785846486947,0.576541388289172,-0.577220843411258,0.0835030980988357,-0.588021455694625,0.0665529610143034,0.534047640003511,0.614037785558084,0.48697297196695,0.457096598788283,0.540194801676365,0.0584006611517556,0.509303937489758,0.133177590096337,0.515684352347334,0.0342269659547172,0.45833975893408,-0.0183650501978276,0.11033365927233,0.112502178057299,0.54256227998163,0.484125679970626,0.540750907149945,0.10206034646459,0.505503000042389,0.598686345691091,-0.0795069694910913,0.513972687149377,0.545958333138358,-0.0194184735793049,0.0642809317363618,0.54290445941483,-0.147672440743821,0.542340211224283,0.459608296308255,0.504006618661738,-0.0932490506927839,-0.0668352779203833,0.537829947031269,0.0228569715145564,-0.00243320184861563,0.0339906725868919,0.505751995234562,-0.33019575612089,-0.131996197204084,0.536661485075762,0.467463620039154,0.599272389180978,-0.186870613625122,0.522039532248216,0.0134787662517293,0.0100394982256493,0.0373502406210834,-0.182815889870719,0.651597746211713,-0.158208439002475,-0.0786807907996781,0.0962360368748313,0.0714317123145324,-0.0970562566377569,0.0239305989193396,0.440443115405258,0.468287865913017,0.541562644208996,0.556806825047714
"IGSF8_rna",0.732301983775481,-0.0509359182295117,-0.104546384738429,-0.223863318796441,-0.115953446558518,0.75974147516278,-0.723537713190368,-0.173325403739326,-0.751172713072813,-0.240968720813193,-0.230187594851691,0.695974641978092,-0.276272759071968,-0.579576581182014,-0.784411171247114,-0.0814683025208471,-0.196848820169693,0.610512629010585,0.72187920053781,-0.394160368983033,0.0782537359080798,-0.667100867324969,0.39496331604879,-0.178375912387906,-0.67459453322224,0.0893407590625747,-0.643478285196953,-0.696944095971823,-0.633757869080072,-0.261385749964044,0.306016634274704,0.066560502223831,0.668063296697821,0.668149820116696,-0.145299876589101,-0.607361720558312,-0.380967034099957,-0.685839761423162,0.537266231342993,0.716315078766438,0.142955506621107,0.280232415598832,-0.755071121547484,0.245945677496629,0.72921739380162,-0.6120390401101,0.257776930781427,-0.307516401055244,0.381202168057163,-0.620576753852844,-0.670856159171159,-0.63513333991386,0.287016771648609,-0.747141251415733,-0.650381793505732,-0.254084554084357,0.622186619302065,-0.622849498983387,0.221100012096223,-0.683873287322081,-0.0289205361760284,0.581364781271171,0.666609668705531,0.517590305941176,0.459993157866174,0.592860967882931,-0.0261750146687567,0.546009297814723,0.0508228681532659,0.529269421406516,-0.0821611761206376,0.46994555828293,-0.126777886764533,0.0125058335031011,0.0370532406080618,0.584672666615722,0.520356737787524,0.604606642718094,0.00579485368708418,0.540829453266041,0.641200245456456,-0.220913432747713,0.528089765001093,0.587249272044095,-0.131039384583477,-0.0260130077338664,0.60389384560162,-0.23760521633374,0.588504747345034,0.490179563441668,0.568646188068218,-0.208713339257622,-0.164840204428824,0.563120616517702,-0.0660607896244492,-0.0954243447913351,-0.0727382386360772,0.558195542808295,-0.469202454331198,-0.232604237416818,0.55695444680706,0.514410309424726,0.666800378414272,-0.300974173924241,0.586485669675055,-0.0839443170954917,-0.0938183905223808,-0.0513356602316388,-0.296507881115209,0.748792727994339,-0.277777112592842,-0.174013174716082,0.00114487859256571,-0.0127338040583678,-0.20044060063798,-0.0679077507681383,0.475907732186456,0.494422132702822,0.58212691027298,0.596535099387205
"LHX4-AS1_rna",-0.280228253603108,0.683484871899353,0.629490993984174,0.81381905951835,0.754451672875441,-0.277321441880774,0.462137320773792,0.693511377630469,0.401075323629172,0.822375019871468,0.785309504403279,-0.224383616993657,0.766175977566162,0.160391572898582,0.383260940588237,0.783158555465835,0.708899454008598,-0.239899387872074,-0.394160368983033,0.842242482419802,-0.724133389637337,0.0834285736758414,-0.848527475911259,0.791567625634478,0.393830626615519,-0.737556305506344,-0.022083675889785,0.137219268810426,0.0874095202214219,0.811717080968501,-0.723963618603393,-0.766127528818301,-0.233631997485891,-0.209516323035032,0.769952667598298,0.0596998110455485,0.795044059673749,0.500526290150083,-0.793573822631499,-0.19355372283794,-0.767885844607585,-0.85140613176584,0.303911168568778,-0.835148879841144,-0.373281008297313,0.368919451070874,-0.809825460189818,0.814717362144005,-0.837427727157403,0.216616719171219,0.164326420852064,0.11251167646105,-0.737776051174401,0.373812994900809,0.379580381487685,0.796941934088532,-0.00195879524599879,0.00152338045514996,-0.815074848033642,0.308651712373729,0.626437748867475,-0.033141682290993,-0.0267069317536479,0.0477153226795947,0.205539040135819,-0.0634085627818139,0.554661279096692,0.0207667011988985,0.577417871272707,0.167705825934652,0.740726220831922,0.151971661498197,0.665394522138533,0.662495006070296,0.524348855405333,0.0034110112653247,0.0114028861709581,-0.132740726596961,0.648730279344733,0.0274851587184564,0.0283501528813968,0.840726382146077,0.163559350730706,0.010169286625366,0.684834976519508,0.593107370181451,-0.113857486869749,0.487198551540828,-0.021916227762668,0.0346183555600866,-0.155587432231195,0.672633429932785,0.576946816720663,0.105722710938163,0.564287280702881,0.57725661856328,0.680525902804035,-0.0788690727733987,0.703191821552318,0.561270431013827,0.136239224760621,-0.0634022371928209,-0.126962089253556,0.618380628048855,-0.145564655859902,0.612607507221452,0.650952806968885,0.569933377927083,0.617803569265499,-0.285912798536046,0.666394190540656,0.554528995294016,0.638576836634151,0.558483133526937,0.595628723075571,0.582979742430291,-0.00519378796780662,0.0664634957464757,0.012539673056745,0.0251955452389025
